epoch,lifetime,reward_mean,policy_loss,value_loss,sym_loss,score_real__/full,score_fake__/full,disc_reward__/full
1,16.0,0.01592026650905609,0.3629682928323746,0.624397075176239,0.0,-0.010070840828120708,0.01655026525259018,0.01592026650905609
10,22.0625,-0.03469932824373245,-0.03702777940779924,0.2207842841744423,0.0,-0.012635198214815723,0.001908744349040919,-0.03469932824373245
20,17.625,-0.03699025511741638,-0.030801035556942226,0.06301920637488365,0.0,-0.0003798273159191012,-0.004471081157680601,-0.03699025511741638
30,22.90625,-0.046489011496305466,-0.03670105393975973,0.052705451101064685,0.0,0.012648027564864606,-0.014035471761599184,-0.046489011496305466
40,28.5625,-0.04705522954463959,-0.029530532658100128,0.0555555734783411,0.0,0.028705233987420798,-0.02407844187691808,-0.04705522954463959
50,24.34375,-0.0649203211069107,-0.0282114383764565,0.04188433662056923,0.0,0.044573728926479816,-0.03607123121619225,-0.0649203211069107
60,19.90625,-0.07748757302761078,-0.03142683412879706,0.05260528810322285,0.0,0.05964370053261518,-0.04785368628799915,-0.07748757302761078
70,20.65625,-0.08781005442142487,-0.03642500918358564,0.03438055440783501,0.0,0.07332584820687771,-0.059173172898590566,-0.08781005442142487
80,20.46875,-0.0959712564945221,-0.03678427720442414,0.03452652171254158,0.0,0.08763310983777046,-0.06996884047985077,-0.0959712564945221
90,19.5625,-0.09993728995323181,-0.03285775799304247,0.019874886516481637,0.0,0.10072959773242474,-0.07558577246963978,-0.09993728995323181
100,17.96875,-0.10765336453914642,-0.03714899094775319,0.032130400836467746,0.0,0.11250680461525916,-0.0797503937035799,-0.10765336453914642
110,21.46875,-0.1137097030878067,-0.03619682602584362,0.035188646987080574,0.0,0.12376862429082394,-0.08222862109541892,-0.1137097030878067
120,23.03125,-0.1094929426908493,-0.03597577316686511,0.028159505501389504,0.0,0.1323165237903595,-0.08488119319081307,-0.1094929426908493
130,22.0625,-0.11687622219324112,-0.036240334436297414,0.025172333978116513,0.0,0.13915234208106994,-0.0898299790918827,-0.11687622219324112
140,19.96875,-0.12028662860393524,-0.03716998528689146,0.02688948269933462,0.0,0.1442028298974037,-0.0957110233604908,-0.12028662860393524
150,24.46875,-0.12099480628967285,-0.031180156953632833,0.02263972032815218,0.0,0.1483439102768898,-0.10342743434011936,-0.12099480628967285
160,23.40625,-0.12844958901405334,-0.0343334062024951,0.03426560051739216,0.0,0.15172378867864608,-0.11293921805918217,-0.12844958901405334
