epoch,lifetime,reward_mean,policy_loss,value_loss,sym_loss,score_real__/full,score_fake__/full,disc_reward__/full
1,8.0,-0.006500533781945705,0.26520560383796693,0.7146591424942017,0.0,-0.0005243744235485792,-0.005214521661400795,-0.006500533781945705
10,16.71875,-0.025985926389694214,-0.030747947469353675,0.26769364774227145,0.0,0.005583191342237923,-0.004728199293216069,-0.025985926389694214
20,18.6875,-0.04286527261137962,-0.02150862421840429,0.20099996030330658,0.0,0.0098497549071908,-0.004323220159858465,-0.04286527261137962
30,22.0,-0.03878110274672508,-0.021482531726360322,0.17017537951469422,0.0,0.013613557629287242,-0.009095396287739277,-0.03878110274672508
40,15.96875,-0.04624037817120552,-0.023506712913513184,0.11431430727243423,0.0,0.021012752130627633,-0.011518502049148083,-0.04624037817120552
50,17.46875,-0.0542994886636734,-0.021368423104286195,0.03667822703719139,0.0,0.02561067044734955,-0.017231305316090583,-0.0542994886636734
60,14.5625,-0.056412678211927414,-0.016968967393040657,0.17498410046100615,0.0,0.029770161770284177,-0.018188238702714445,-0.056412678211927414
70,17.1875,-0.04566425085067749,-0.021705803275108338,0.051431158930063246,0.0,0.037314381822943686,-0.0225825609639287,-0.04566425085067749
80,13.78125,-0.0649297684431076,-0.022219593450427056,0.10757366269826889,0.0,0.04435814209282398,-0.025230521522462367,-0.0649297684431076
90,19.875,-0.049983784556388855,-0.019254609197378158,0.13609849512577057,0.0,0.047908803820610045,-0.029415010847151278,-0.049983784556388855
100,15.40625,-0.0626026913523674,-0.024471215158700942,0.041023875772953036,0.0,0.05645601488649845,-0.03282608296722174,-0.0626026913523674
110,16.53125,-0.07255791872739792,-0.028146519511938094,0.04837706312537193,0.0,0.06326796337962151,-0.036676646955311296,-0.07255791872739792
120,20.59375,-0.07765966653823853,-0.01703600063920021,0.1433807745575905,0.0,0.06930781230330467,-0.039657425880432126,-0.07765966653823853
130,15.90625,-0.07123172283172607,-0.024792713671922685,0.046662785857915876,0.0,0.07403043136000634,-0.044326319545507434,-0.07123172283172607
140,19.0,-0.08081719279289246,-0.028651972115039826,0.0562074638903141,0.0,0.07919671535491943,-0.04554845951497555,-0.08081719279289246
150,19.625,-0.06756752729415894,-0.02025347910821438,0.35652191042900083,0.0,0.08789697811007499,-0.052538708224892615,-0.06756752729415894
160,19.375,-0.09368810057640076,-0.029081016965210437,0.05018292441964149,0.0,0.09303079321980476,-0.05464776493608951,-0.09368810057640076
170,20.4375,-0.07332177460193634,-0.025194646418094636,0.05070495456457138,0.0,0.0970735214650631,-0.05703056678175926,-0.07332177460193634
180,22.3125,-0.0677797943353653,-0.02010422796010971,0.05139131024479866,0.0,0.10340058505535125,-0.05901606529951096,-0.0677797943353653
190,18.28125,-0.09352413564920425,-0.02767992652952671,0.042779091745615005,0.0,0.10940632075071335,-0.06425760090351104,-0.09352413564920425
200,14.90625,-0.07904741913080215,-0.015047219395637513,0.3293096125125885,0.0,0.11620162725448609,-0.06340963207185268,-0.07904741913080215
210,20.21875,-0.09316428005695343,-0.02573153069242835,0.03564730063080788,0.0,0.11753043234348297,-0.06444760784506798,-0.09316428005695343
220,21.0,-0.10805078595876694,-0.020231199637055396,0.06416620910167695,0.0,0.1238620050251484,-0.07164509147405625,-0.10805078595876694
230,14.75,-0.0978788435459137,-0.027762738801538945,0.039145275950431824,0.0,0.12804550379514695,-0.07318625524640084,-0.0978788435459137
240,18.96875,-0.10466630011796951,-0.025286543369293212,0.034384433180093765,0.0,0.1342726990580559,-0.07247239723801613,-0.10466630011796951
250,17.28125,-0.09822458773851395,-0.020357563532888888,0.02830299995839596,0.0,0.13832656145095826,-0.07647762037813663,-0.09822458773851395
